AppID,Name,Release date,Estimated owners,Peak CCU,Required age,Price,DiscountDLC count,Supported languages,Windows,Mac,Linux,Metacritic score,User score,Positive,Negative,Achievements,Recommendations,Average playtime forever,Developers,Publishers,Categories,Genres,Tags
"Gamitate - Meditate, Relax, Feel Better","May 10, 2021",0 - 20000,0,0,19.99,0,0,['English'],True,False,True,0,0,6,3,0,0,0,Infinity Apparatus,Infinity Apparatus,"Single-player,Family Sharing","Casual,Indie","Casual,Experimental,Exploration,Education,2D,Abstract,Colorful,Minimalist,Psychedelic,Stylized,Atmospheric,Drama,Emotional,Family Friendly,Futuristic,Modern,Philosophical,Psychological,Relaxing,Surreal"
Insectoid Descent,"Oct 31, 2024",0 - 20000,0,0,7.99,0,0,['English'],True,False,False,0,0,8,0,1,0,0,IntraMentalDev,Intramental Studios,"Single-player,Family Sharing","Action,Adventure,Casual,Indie","Shoot 'Em Up,Top-Down Shooter,Twin Stick Shooter,Sandbox,Shooter,Arcade,Action-Adventure,2D,Top-Down,Horror,Linear,Action,Colorful,Family Friendly,Stealth,Adventure,Pixel Graphics,Sci-fi,Atmospheric,Aliens"
HE ESCAPED,"Oct 20, 2023",0 - 20000,0,0,1.99,60,0,"['English', 'Spanish - Spain', 'French', 'Italian', 'German', 'Simplified Chinese', 'Japanese', 'Portuguese - Portugal', 'Russian']",True,False,False,0,0,11,2,12,0,0,Manuel I.,Manuel I.,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Steam Cloud,Remote Play Together,Family Sharing","Action,Adventure,Indie","Action-Adventure,Horror,Exploration,First-Person,Singleplayer,Surreal,Multiplayer,Dark,Supernatural,Survival Horror,4 Player Local,Action,Adventure,Indie,Split Screen,Local Multiplayer,Procedural Generation,Action Roguelike,PvP,Controller"
Hate's Offering,"Apr 6, 2022",20000 - 50000,0,0,3.99,0,0,"['English', 'French', 'German', 'Spanish - Spain', 'Spanish - Latin America']",True,True,False,0,0,0,3,0,0,0,AvrillionArts,AvrillionArts,"Single-player,Family Sharing","Action,Adventure","Puzzle,Exploration,3D,First-Person,Realistic,Alternate History,America,Atmospheric,Cold War,Dark,Detective,Horror,Investigation,Logic,Mystery,Psychological,Psychological Horror,Action,Supernatural,Adventure"
Chaos Control,"Feb 8, 2018",0 - 20000,0,0,2.09,0,0,['English'],True,False,False,0,0,18,14,0,0,0,Infogrames,Ziggurat,"Single-player,Family Sharing","Action,Adventure","Action,Adventure,On-Rails Shooter,1990's"
Go Home Dinosaurs!,"Mar 14, 2013",50000 - 100000,0,0,1.99,80,0,['English'],True,False,False,0,0,524,76,26,340,162,Fire Hose Games,Fire Hose Games,"Single-player,Steam Achievements,Steam Trading Cards,Family Sharing","Casual,Indie,Strategy","Tower Defense,Casual,Strategy,Dinosaurs,Indie,Cute,Family Friendly,Cartoony,Card Game,Singleplayer,Funny"
Astebros,"May 30, 2023",0 - 20000,0,0,2.59,0,0,['English'],True,False,False,0,0,40,2,35,0,0,Neofid Studios,PixelHeart,"Single-player,Multi-player,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Remote Play Together,Family Sharing","Action,Adventure","Action,Adventure,Action-Adventure,Singleplayer,Multiplayer,Action Roguelike,Rogue-like,Souls-like,Side Scroller,2D Platformer,Roguevania,2D,Colorful,Pixel Graphics,Swordplay,Demons,Fantasy,Magic,Medieval,Combat"
Lost Chronicles of Zerzura,"Jul 10, 2014",20000 - 50000,0,0,9.99,0,0,['English'],True,False,False,0,0,102,18,0,0,2,Cranberry Production,Viva Media,"Single-player,Family Sharing",Adventure,"Adventure,Point & Click,Puzzle"
NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst HD,"Oct 24, 2013",500000 - 1000000,23,0,9.99,0,0,"['English', 'French', 'Spanish - Spain', 'Italian', 'German', 'Portuguese - Brazil', 'Russian', 'Traditional Chinese']",True,False,False,80,0,12500,1440,54,10543,753,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Steam Achievements,Full controller support,Steam Cloud,Stats,Steam Leaderboards,Remote Play Together,Family Sharing","Action,Adventure","Anime,Fighting,Action,Adventure,Ninja,Multiplayer,Controller,Singleplayer,Beat 'em up,Open World,3D Fighter,Fantasy,Local Multiplayer,PvP,Great Soundtrack,Co-op,Third Person,RPG,Atmospheric,Local Co-Op"
Boise Historic Natatorium,"Nov 27, 2018",0 - 20000,0,0,0.0,0,0,['English'],True,False,False,0,0,9,2,0,0,0,Gordon Roberts,Gordon Roberts,VR Only,Education,Education
Gravity Storm - First Mission,"Sep 5, 2025",0 - 20000,0,0,3.49,0,1,"['English', 'Spanish - Latin America', 'Portuguese - Brazil', 'Dutch', 'Spanish - Spain']",True,False,False,0,0,0,0,12,0,0,Jampley Games,Jampley Games,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Steam Leaderboards,Family Sharing",Action,
Fly to hope,"Aug 25, 2022",20000 - 50000,0,0,0.49,0,0,"['English', 'German', 'Portuguese - Portugal', 'Simplified Chinese', 'Turkish', 'Spanish - Spain']",True,False,False,0,0,3,2,1,0,0,Huhi Games,Huhi Games,"Single-player,Family Sharing","Action,Adventure,Indie","Action,Metroidvania,Pixel Graphics,Adventure,Singleplayer,Exploration,Indie,Hand-drawn,2D Platformer,Post-apocalyptic,Thriller,2D,Shooter,Action-Adventure,Emotional,Mystery,Combat,Open World,Platformer"
No Captain Allowed!,"May 2, 2022",0 - 20000,0,0,4.99,0,0,"['English', 'Portuguese - Brazil', 'Spanish - Latin America']",True,False,False,0,0,14,9,21,0,0,9heads Game Studios,9heads Game Studios,"Single-player,Multi-player,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Full controller support,Stats,Family Sharing","Action,Adventure,Indie","Action Roguelike,Indie,Adventure,PvE,Online Co-Op,Multiplayer,Rogue-lite,Rogue-like,Action-Adventure,Top-Down Shooter,3D,Stylized,Cute,Top-Down,Action,Third Person,Funny,Aliens,Space,Class-Based"
Wacky Wheels,"May 5, 2014",50000 - 100000,1,0,0.84,83,0,['English'],True,True,False,0,0,125,35,0,0,8,Beavis Soft,Apogee Entertainment,"Partial Controller Support,Family Sharing","Action,Racing","Racing,Action,Classic,Singleplayer,Retro,1990's"
10 Seconds to Win!,"Dec 28, 2021",0 - 20000,0,0,0.69,30,0,"['English', 'Portuguese - Brazil']",True,False,False,0,0,130,8,100,132,0,Vergiu,Vergiu,"Single-player,Steam Achievements,Full controller support,Steam Cloud,Family Sharing","Action,Casual,Indie","Time Attack,Pixel Graphics,Cute,Precision Platformer,Parkour,Difficult,Time Management,Rhythm,Atmospheric,Colorful,2D,Stylized,2D Platformer,Platformer,Indie,Casual,Singleplayer,Action-Adventure,Action,Linear"
Dystopia,"Aug 17, 2018",0 - 20000,0,0,0.0,0,0,"['English', 'Japanese']",True,True,False,0,0,0,1,0,0,0,BIG BOYS STUDIO,Step cloud inc.,"Single-player,Family Sharing","Violent,Adventure,Indie,Simulation,Strategy","Strategy,Adventure,Indie,Simulation,Violent"
BREAK ARTS III,"Sep 19, 2025",0 - 20000,0,0,17.99,0,1,"['English', 'Simplified Chinese', 'Traditional Chinese', 'Japanese']",True,False,False,0,0,0,0,27,260,108,MercuryStudio,PLAYISM,"Single-player,Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Custom Volume Controls,Adjustable Difficulty,Playable without Timed Input,Stereo Sound,Partial Controller Support,Steam Cloud,Family Sharing","Action,Indie,Racing,Sports",
The Final Breath,"Jul 20, 2025",0 - 0,0,0,11.99,0,0,"['Simplified Chinese', 'English', 'Japanese']",True,False,False,0,0,0,0,18,0,0,VirtualSpace,Wise Games,"Single-player,Steam Achievements,Family Sharing","Adventure,Indie,RPG",
AFFRAID,"Feb 20, 2025",0 - 20000,0,0,4.99,50,0,"['English', 'French', 'German', 'Spanish - Spain', 'Simplified Chinese', 'Korean', 'Spanish - Latin America', 'Japanese', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Russian']",True,False,False,0,0,5,8,12,0,0,"Oedipe Games,Oedipe Games","Oedipes Games,Oedipe Games","Single-player,Steam Achievements,Family Sharing","Action,Adventure,Indie,RPG","Sexual Content,Nudity,Action,Zombies,Exploration,Violent,Female Protagonist,Third-Person Shooter,Gore,Shooter,Hidden Object,Survival Horror,Third Person,Singleplayer,Puzzle,Horror,Adventure,Nonlinear,Character Customization,Action Roguelike"
Jumbot,"Aug 30, 2025",0 - 0,0,0,1.49,0,0,"['English', 'Simplified Chinese']",True,False,False,0,0,0,0,0,0,0,Luyao Zhan,Luyao Zhan,"Single-player,Family Sharing","Action,Adventure,Casual,Indie",
Around the Fire,"Mar 20, 2020",0 - 20000,0,0,1.49,50,0,['English'],True,False,False,0,0,2,0,0,0,0,Sean Marty,Sean Marty,"Single-player,Family Sharing","Action,Adventure,Casual,Indie,Simulation","Action,Adventure,Indie,Casual,Simulation"
Nippon Dojo,"Jun 30, 2025",0 - 20000,0,0,1.99,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Game Over Productions Inc.,Game Over Productions Inc.,"Single-player,Mouse Only Option,Playable without Timed Input,Touch Only Option,Family Sharing","Casual,Indie,RPG",
TENNISTRONIC,"Oct 29, 2024",0 - 20000,0,0,5.94,15,0,"['English', 'French', 'German', 'Spanish - Spain', 'Dutch', 'Russian', 'Italian', 'Simplified Chinese', 'Korean', 'Spanish - Latin America', 'Japanese', 'Polish', 'Portuguese - Brazil', 'Portuguese - Portugal', 'Ukrainian']",True,False,False,0,0,17,0,6,0,0,Gametheus,Gametheus,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Full controller support,Stats,Steam Leaderboards,Remote Play Together,Family Sharing","Action,Casual,Indie,Sports,Early Access","Retro,1980s,1990's,Old School,Pinball,Tennis,Early Access,Sports,Futuristic,Difficult,Competitive,Arcade,Immersive,PvE,Singleplayer,Local Multiplayer,Indie,Action,Casual,3D"
たき火と猫,"Dec 2, 2025",0 - 0,0,0,1.99,0,0,['Japanese'],True,False,False,0,0,0,0,0,0,0,Rirmor,Rirmor,"Single-player,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Family Sharing","Simulation,Early Access",
Kojou,"Feb 28, 2021",0 - 20000,0,0,1.99,50,0,['English'],True,False,False,0,0,1,0,27,0,0,Acureus,Acureus,"Multi-player,PvP,Online PvP,Co-op,Online Co-op,Steam Achievements,Steam Cloud,Family Sharing","Action,Adventure,Indie,RPG,Early Access","Multiplayer,Stealth,Indie,Survival Horror,Adventure,Survival,2D,Experimental,Horror,Action,Stylized,Atmospheric,Investigation,PvP,Team-Based,Co-op,Online Co-Op,Early Access,Social Deduction,Action-Adventure"
Coincremental,"Aug 1, 2025",0 - 20000,0,0,2.99,25,0,['English'],True,False,False,0,0,0,0,100,0,0,Fractal Forge,Fractal Forge,"Single-player,Steam Achievements,Steam Cloud,Family Sharing","Casual,Indie,Simulation",
CoinBlock Clicker,"May 23, 2024",0 - 20000,2,0,3.19,20,0,['English'],True,False,False,0,0,7,6,32,0,0,FMGames,FMGames,"Single-player,Steam Achievements,In-App Purchases,Family Sharing","Casual,Indie","Casual,Idler,Clicker,Arcade,Linear,Pixel Graphics,Family Friendly,Indie,Retro,Singleplayer"
孵化之地 wild eclosion,"Jul 6, 2023",0 - 20000,0,0,6.99,0,0,"['Simplified Chinese', 'English']",True,False,False,0,0,3,3,12,0,0,PixelChords,PixelChords,"Single-player,Family Sharing","Adventure,Casual,Indie,RPG,Strategy","Singleplayer,Casual,2D,Strategy,Pixel Graphics,Rogue-lite,RPG,Building,Tower Defense,Rogue-like,Perma Death,Adventure,Base-Building,Indie,Strategy RPG,Stylized,Level Editor"
Is this a Game yet?,"Jul 10, 2025",0 - 0,0,0,1.19,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Onizumi Kohari,Little Needle Interactive,"Single-player,Family Sharing","Indie,Early Access",
Escape From The Grim,"Feb 13, 2020",0 - 20000,0,0,4.99,0,0,['English'],True,False,False,0,0,1,0,0,0,0,NG Smith,NG Smith,"Single-player,Full controller support,Family Sharing","Action,Adventure,Casual,Indie","Action,Indie,Casual,Adventure,Horror,2D Platformer"
Dino Lost,"Aug 25, 2021",0 - 20000,0,0,4.99,0,0,"['English', 'Portuguese - Brazil']",True,False,False,0,0,1,0,0,0,0,Supernova Game Studio,Supernova Game Studio,"Single-player,Family Sharing","Action,Adventure,Indie,RPG","Action,RPG,Indie,Adventure,Dinosaurs"
SexyHub ❤️,"Apr 5, 2020",0 - 20000,0,0,0.49,51,0,['English'],True,False,False,0,0,0,0,0,0,0,EroticDream Games,EroticDream Games,"Single-player,Family Sharing","Casual,Indie,Simulation",
Roboden,"Jul 28, 2023",0 - 20000,1,0,5.99,0,0,"['English', 'Russian']",True,True,True,0,0,65,11,35,0,0,"quasilyte,shooQrow",quasilyte tech,"Single-player,Multi-player,PvP,Shared/Split Screen PvP,Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Steam Achievements,Partial Controller Support,Remote Play Together,Family Sharing",Strategy,"2D,Pixel Graphics,RTS,Robots,Auto Battler,Resource Management,Automation,Real Time Tactics,Rogue-lite,Building,Economy,Sci-fi,Strategy,Tactical,Base-Building,Procedural Generation,PvE,Action RTS,Local Co-Op,Local Multiplayer"
Nelly Cootalot: Spoonbeaks Ahoy! HD,"May 22, 2019",50000 - 100000,0,0,0.99,50,1,"['English', 'French', 'German', 'Spanish - Spain', 'Polish']",True,True,True,80,0,169,19,12,155,49,"Alasdair Beckett-King,Application Systems Heidelberg",Application Systems Heidelberg,"Single-player,Steam Achievements,Custom Volume Controls,Mouse Only Option,Playable without Timed Input,Save Anytime,Stereo Sound,Family Sharing","Adventure,Indie","Adventure,Indie,Female Protagonist,Point & Click,Pirates,Hand-drawn,Cute,Puzzle,Singleplayer,2D,Comedy,Funny,Great Soundtrack,Story Rich,Third Person,Classic,Atmospheric"
Deadland: Fallen Apartment 禁闭乐园：堕罪之寓,"Sep 11, 2025",0 - 20000,0,0,3.51,12,1,"['Simplified Chinese', 'English']",True,False,False,0,0,0,0,15,153,0,Ronin SoftWork,Ronin SoftWork,"Single-player,Steam Achievements,Family Sharing","Action,Adventure,Indie,RPG",
ElectricVLab,"Dec 20, 2018",0 - 20000,0,0,9.74,25,0,"['English', 'Russian']",True,False,False,0,0,50,7,0,0,92,Q1TEK LLC,Q1TEK LLC,"Single-player,Steam Cloud,Family Sharing",Simulation,"Simulation,Education,Electronic"
Close Combat: The Bloody First,"Oct 3, 2019",20000 - 50000,3,0,15.99,0,0,"['English', 'German', 'Spanish - Spain', 'French', 'Traditional Chinese']",True,False,False,0,0,242,215,0,398,38,Matrix Games,Matrix Games,"Single-player,Multi-player,PvP,Online PvP,Steam Cloud,Family Sharing","Simulation,Strategy","Strategy,Military,Simulation,War,Tactical,Real Time Tactics,Wargame,Historical,World War II,Singleplayer,Real-Time,Turn-Based Tactics,Multiplayer,Replay Value,Real-Time with Pause,Artificial Intelligence,Tanks,Great Soundtrack,Resource Management"
Dungeon CompAInions,"Jun 12, 2025",0 - 0,0,0,0.0,0,0,['English'],True,False,False,0,0,0,0,0,0,0,"Nurah Hüter,Julian Resch,Robin Troyer","Nurah Hüter,Julian Resch,Robin Troyer",Single-player,"Action,Adventure,Casual,Indie,Free To Play",
Valley of Dragons,"Oct 11, 2021",0 - 20000,0,0,0.0,0,0,['English'],True,False,False,0,0,5,1,0,0,0,Tigerlilly2931,The Dargons,"Single-player,Tracked Controller Support,VR Only","Casual,Simulation,Early Access","Casual,Simulation,Dragons,VR,Magic,Nature,Medieval,Singleplayer,Immersive Sim,Family Friendly,Early Access,Life Sim,Atmospheric,Linear,Creature Collector,3D"
SoundKilla,"Apr 24, 2025",0 - 0,0,0,0.0,0,0,['English'],True,False,False,0,0,0,0,0,0,0,Brent Balkaran (Nayt Breeze),Brent Balkaran (Nayt Breeze),"Single-player,Multi-player,PvP,Online PvP,Shared/Split Screen PvP,Co-op,Online Co-op,Shared/Split Screen Co-op,Shared/Split Screen,Remote Play Together","Action,Indie,Massively Multiplayer,Free To Play,Early Access",
Model Building Restoration,"May 31, 2021",0 - 20000,0,0,199.99,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Bulgarian', 'Czech', 'Danish', 'Dutch', 'Finnish', 'Greek', 'Hungarian', 'Japanese', 'Korean', 'Norwegian', 'Polish', 'Portuguese - Portugal', 'Portuguese - Brazil', 'Romanian', 'Russian', 'Simplified Chinese', 'Spanish - Latin America', 'Swedish', 'Thai', 'Traditional Chinese', 'Turkish', 'Ukrainian', 'Vietnamese']",True,True,True,0,0,0,18,3,0,0,Hede,Hede,"Single-player,Steam Achievements,Steam Leaderboards,Family Sharing","Action,Casual,Indie,Racing,Simulation,Sports","Outbreak Sim,Bullet Hell,Shoot 'Em Up,Racing,Hack and Slash,Souls-like,Sports,Dungeon Crawler,BMX,Boxing,Automobile Sim,Farming Sim,Life Sim,Action RPG,Action-Adventure,3D,Base-Building,Building,Crafting,Physics"
だっかん！モンスターの島,"Feb 24, 2024",0 - 20000,0,0,3.99,0,0,['Japanese'],True,False,False,0,0,0,0,18,0,0,たすくたすてす,たすくたすてす,"Single-player,Family Sharing","Action,Strategy",
Mini Settlers,"May 6, 2025",20000 - 50000,19,0,8.44,35,0,"['English', 'French', 'German', 'Japanese', 'Korean', 'Polish', 'Russian', 'Simplified Chinese', 'Arabic', 'Spanish - Spain', 'Portuguese - Brazil', 'Traditional Chinese', 'Turkish']",True,False,False,0,0,414,56,67,529,149,Knight Owl Games,"Goblinz Publishing,IndieArk","Single-player,Steam Achievements,Steam Trading Cards,Adjustable Text Size,Camera Comfort,Custom Volume Controls,Adjustable Difficulty,Mouse Only Option,Playable without Timed Input,Save Anytime,Steam Cloud,Stats,Family Sharing","Indie,Simulation,Strategy","Base-Building,Automation,Minimalist,Colony Sim,Farming,Sandbox,Management,City Builder,Strategy,Simulation,Singleplayer,Real-Time,Transportation,Building,Casual,Relaxing,Procedural Generation,Trains,Resource Management,Abstract"
The Emperor Penguin Keita,"Mar 30, 2023",0 - 20000,0,0,0.59,70,0,"['English', 'Simplified Chinese', 'French', 'German', 'Spanish - Spain', 'Traditional Chinese', 'Portuguese - Portugal', 'Korean', 'Japanese', 'Italian', 'Danish', 'Ukrainian', 'Russian', 'Bulgarian', 'Hungarian', 'Turkish', 'Greek', 'Norwegian', 'Czech', 'Polish', 'Thai', 'Swedish', 'Romanian', 'Finnish', 'Dutch', 'Portuguese - Brazil', 'Spanish - Latin America', 'Vietnamese']",True,False,False,0,0,5,0,0,0,0,African boy Keita studio,African boy Keita studio,"Single-player,Family Sharing","Casual,Indie","Casual,Adventure,Action-Adventure,Platformer,2D Platformer,Puzzle-Platformer,Side Scroller,2D,Cartoon,Cute,Minimalist,Indie,Third Person,Relaxing,Nature,Physics,Singleplayer"
Mars Power Industries: First Job,"Jun 9, 2020",0 - 20000,0,0,0.0,0,0,"['English', 'French', 'Italian', 'German', 'Spanish - Spain', 'Arabic', 'Japanese', 'Korean', 'Polish', 'Portuguese - Portugal', 'Russian', 'Simplified Chinese']",True,True,True,0,0,61,4,0,0,0,"7A Games,Rarykos","7A Games,Kurki.games",Single-player,"Casual,Indie","Puzzle,Indie,Wholesome,Cozy,Hand-drawn,Atmospheric,Relaxing,Board Game,Cute,2D,Singleplayer,Linear,Casual,Minimalist,Tabletop,Turn-Based,Pixel Graphics,Logic,Great Soundtrack,Mars"
Fatty Maze's Adventures,"Feb 19, 2015",0 - 20000,0,0,5.99,0,0,"['English', 'Japanese', 'Russian', 'Simplified Chinese']",True,True,False,0,0,7,7,0,0,0,Five Cubed,T.G.S. TRUE GAMES STUDIO LIMITED,"Single-player,Family Sharing","Adventure,Casual,Indie,Simulation","Adventure,Indie,Casual,Simulation"
Fright Night Sex Fest,"Dec 18, 2020",0 - 20000,0,0,9.99,0,2,['English'],True,False,False,0,0,0,0,0,0,0,SinVR,SinVR,"Single-player,Tracked Controller Support,Family Sharing",Simulation,
Keali,"Sep 28, 2023",0 - 20000,0,0,0.0,0,0,['English'],True,False,True,0,0,15,2,0,0,0,Mandable Games LLC,Mandable Games LLC,"Single-player,Partial Controller Support,Steam Leaderboards","Action,Adventure,Indie,Free To Play,Early Access","Platformer,2D Platformer,Action,Precision Platformer,Fantasy,2D,Controller,Indie,Adventure,PvE,Early Access,Singleplayer,Puzzle-Platformer,Time Management,Puzzle,Minimalist,Nature,Linear,Free to Play"
Fateweaver: Smash or Pass,"Apr 10, 2023",0 - 20000,0,0,2.39,0,0,['English'],True,False,False,0,0,73,4,0,0,0,Randumb Studios,Randumb Studios,"Single-player,Full controller support,Family Sharing","Adventure,Casual,Indie,RPG,Simulation","Simulation,Choices Matter,RPG,Multiple Endings,Visual Novel,Choose Your Own Adventure,Horror,Rogue-lite,Survival,Emotional,Psychological,Philosophical,Anime,Tabletop,Interactive Fiction,Memes,Relaxing,LGBTQ+,Female Protagonist,Investigation"
Thigh Climbers,"Apr 24, 2020",0 - 20000,0,0,7.99,0,0,['English'],True,False,False,0,0,2,0,10,0,0,"Monarchy Media, LLC","Monarchy Media, LLC","Single-player,Multi-player,PvP,Shared/Split Screen PvP,Shared/Split Screen,Steam Achievements,Partial Controller Support,Family Sharing","Action,Casual,Indie,Sports","Casual,Action,Indie,Sports,Comedy"
